Date,TVL,price,market_cap,total_volume,StablesMCap,StakingRewards,StakedAmount,Liquidity,InterestRate
2023-07-31,73036538.25920433,0.8364660556068967,784275834.0661608,15161550.91422081,53453191.0,5.311802012220593,679061798.6406051,1.9331911370536754,5.33
2023-08-01,72112708.14106041,0.8260776221275312,775501285.1038531,14066649.541481769,53394956.0,5.313237122114922,679414152.0423503,1.813878301903523,5.33
2023-08-02,72783994.679733,0.8386455732008883,786663539.0919875,15955404.981182149,53432801.0,5.3142987251213105,679582968.1570581,2.028237510486224,5.33
2023-08-03,72864440.88349622,0.8352678576489404,784697858.0851271,21439917.69233998,53361968.0,5.314911380198609,679712216.5548673,2.7322513336099985,5.33
2023-08-04,63634783.37609708,0.8155717856588749,766465559.9426864,18492057.76701358,53332557.0,5.317739029917978,679531231.8799475,2.412640402054901,5.33
2023-08-05,70784868.4229736,0.808818695902215,758960902.1876284,16950808.68470144,53284858.0,5.320273772178227,679739946.4344939,2.2334231757976517,5.33
2023-08-06,70893611.54136436,0.8066556976597874,757237551.4225843,14241294.498012356,53176231.0,5.322963053778954,679857935.7977676,1.8806904743772876,5.33
2023-08-07,70596618.03007285,0.8027593388220575,753123970.5364437,15302187.881081857,53050367.0,5.321590658049407,680277288.0453355,2.031828554093457,5.33
2023-08-08,70219960.67999779,0.7914156691567429,743159755.5593277,17795836.8011459,53369649.0,5.309454500901345,646676014.1888428,2.394617936186835,5.33
2023-08-09,71026681.05397399,0.800125586118734,752218926.7989845,14856255.226694567,53397810.0,5.315226077430691,680125076.5827466,1.974990883294353,5.33
2023-08-10,70454133.14564264,0.794121031101925,746520010.0809574,15271079.941523094,53266391.0,5.312120624961293,679402421.9981654,2.0456357144220423,5.33
2023-08-11,70528004.51325952,0.789702957942781,742497518.5709927,13283406.691161718,53354111.0,5.306812547435194,678602311.0448476,1.789016981056974,5.33
2023-08-12,63026898.19986407,0.7944160970342373,747137059.2226392,12910978.29952422,53357502.0,5.3017846251631,678893372.2545929,1.7280602186909966,5.33
2023-08-13,70600152.60616705,0.7928204442117915,745181192.6967887,13441099.734504446,53352065.0,5.299116957858195,679327346.372639,1.803735771411716,5.33
2023-08-14,70601954.14342989,0.7926732499645426,745469967.7879267,13297779.02681496,53369058.0,5.299913430605988,679316384.2927076,1.7838115016590377,5.33
2023-08-15,70945775.30211683,0.7978323314975921,750870297.372018,16010442.38789844,53306949.0,5.301556281669817,678969311.7534173,2.1322513946727715,5.33
2023-08-16,69365797.66417117,0.7631713405185605,717750567.1875783,18504863.337149985,53354660.0,5.302407466894062,679753568.8856587,2.578174672805781,5.33
