Date,TVL,price,market_cap,total_volume,StablesMCap,StakingRewards,StakedAmount,Liquidity,InterestRate
2024-03-17,672840915.9132409,1.6168069632931732,1989387679.628871,876048637.6304234,264256999.0,3.5959672654267494,8289927315.486206,44.03609445263349,5.33
2024-03-18,707013330.7821777,1.600161993365688,1958627083.8624933,469990440.04353887,263066658.0,3.621584790128333,8229033494.610823,23.995912438660778,5.33
2024-03-19,684552903.8440717,1.5265868515671095,1879674741.489927,651273929.197668,262899369.0,3.625233062514167,8229252710.590205,34.64822476049419,5.33
2024-03-20,720939383.2543157,1.6511216455467663,2034270655.3067527,838131352.2034755,289951051.0,3.5968794940477076,8286696883.683858,41.200582135767554,5.33
2024-03-21,773855586.2076672,1.7477108426914612,2150443654.9900866,689105420.7427458,301461209.0,3.5991428293129837,8285881001.307372,32.0448024361709,5.33
2024-03-22,773213307.8655151,1.824509514397757,2246016736.01448,717426247.7061692,327419386.0,3.597105399001918,8282087655.710039,31.942159477370165,5.33
2024-03-23,772910203.6412281,1.714994452174179,2107388396.0161836,455573431.8715484,331782379.0,3.5987670121620354,8276401476.667806,21.617914985807385,5.33
2024-03-24,764043698.7132857,1.6481915961821176,2030797545.6896195,239778341.86647385,331730512.0,3.5972963432665943,8277135132.455226,11.807102208460163,5.33
2024-03-25,806095255.1983165,1.6818611486818882,2072621356.1866152,211825498.5108176,329748593.0,3.5970410179492776,8278385865.033894,10.220173495681436,5.33
2024-03-26,828537891.0462848,1.7048100801882882,2096163244.7091932,277991795.538281,332113701.0,3.6192760327478193,8235195594.716507,13.261934452860213,5.33
2024-03-27,893429366.6263705,1.8875428230861275,2316695259.569459,462218445.8444587,342971410.0,3.600817143458475,8288945696.287469,19.951629111994585,5.33
2024-03-28,957463976.7623484,2.090918349686312,2566547700.649801,1026464950.1779692,357424349.0,3.5976207974515892,8288351006.046739,39.993994653521845,5.33
2024-03-29,954880081.2843728,2.023449756510733,2489364381.1304364,487986251.3647145,375272558.0,3.6212414249120792,8261724787.74194,19.602845411611327,5.33
2024-03-30,934493335.6660676,1.909310494579028,2351431099.597385,477287686.3710393,366084335.0,3.6061348845216252,8288631826.749917,20.297753417174803,5.33
2024-03-31,929029899.5905226,1.881978647043925,2312559002.598918,232827202.50705364,364028298.0,3.590126209403629,8291550842.013093,10.06794647165309,5.33
