Date,TVL,price,market_cap,total_volume,StablesMCap,StakingRewards,StakedAmount,Liquidity,InterestRate
2023-04-14,1020809715.9119984,24.42771024521707,9566762973.066216,666066820.0916648,1479627907.0,6.625997655542386,391124737.95071965,6.962300853139938,4.83
2023-04-15,1047634641.5785856,24.77371399717611,9705804479.0832,825834920.5602269,1477748886.0,6.597517882105389,393160756.81560177,8.508670480020161,4.83
2023-04-16,1040865228.8065728,24.07608696896133,9451805831.229778,387945854.0047914,1476552447.0,6.596777165552821,393674941.07700807,4.104462797182912,4.83
2023-04-17,1025820473.0984244,25.295764682293623,9920073717.128748,514890126.1842095,1476993498.0,6.588808711437342,393287041.5252005,5.190386088514256,4.83
2023-04-18,1020438069.3695924,24.582472271741043,9623598168.573132,910595768.7039962,1485870208.0,6.621981140928175,393287015.03694373,9.462113367094254,4.83
2023-04-19,1023438583.7392986,24.828831956308186,9739599132.263355,558944406.0314553,1484319955.0,7.5781995777114295,392770963.70895517,5.7388851270058785,4.83
2023-04-20,996101483.212718,22.66921834829298,8903451124.568312,974039298.9106188,1482509869.0,6.557422740100827,395827281.6165661,10.940019609057444,4.83
2023-04-21,983902662.1564035,22.17878507364592,8697671636.546442,712597030.0493151,1471710716.0,6.547480006857236,395827278.6648026,8.192963126534677,4.83
2023-04-22,953291442.2122092,21.256329975789992,8333890309.334352,527655622.1631929,1458477334.0,6.539134468713602,396150600.5269297,6.331444290455727,4.83
2023-04-23,960388999.6463252,21.85149833032492,8584446324.231401,249197740.8361164,1459671244.0,6.5480938139582365,395633918.54986393,2.9028982350638444,4.83
2023-04-24,972600374.1689066,21.49927294670662,8420199212.273126,348355516.8754679,1463953580.0,6.540996470669905,395755530.42224705,4.137141035424808,4.83
2023-04-25,964925863.4497408,21.38812362334193,8399117356.571699,401676853.0626663,1477689311.0,6.545302100872713,395234316.1970224,4.782369813518361,4.83
2023-04-26,973243349.1002936,21.93961247225034,8617142936.350363,409777211.6820076,1476560630.0,6.5404264049953085,395234315.97101706,4.755372107771505,4.83
2023-04-27,972358148.8097448,21.25624752923348,8354008434.670635,778775424.108569,1476881377.0,6.557634862961641,393746412.50505394,9.322176655658033,4.83
2023-04-28,917104027.1124804,22.33786402367973,8756193576.97448,588617917.5009629,1488748343.0,6.545463760267828,394268654.21852285,6.7223036165944094,4.83
2023-04-29,931512231.7190484,23.37481818901612,9208471390.321592,571324657.1728787,1486845664.0,6.539248035071077,394339937.8680663,6.204337646890664,4.83
2023-04-30,955850598.6488464,23.12840167422879,9092156212.487629,419332790.79053307,1479181894.0,6.539248035071077,394339937.8680663,4.612028005134801,4.83
2023-05-01,948974239.1485404,22.998321615708303,9057154980.365274,425241774.7039137,1478907075.0,6.550588764060274,393396046.90707916,4.69509217437244,4.83
2023-05-02,1029417396.163022,22.00748575266789,8651811979.929995,505839771.4145269,1508819995.0,6.548493398620103,393396013.92959464,5.846633891119532,4.83
2023-05-03,1029908747.7203432,22.262824662378534,8773546966.16016,326717891.1492143,1514213890.0,6.534884576747949,393396013.5026963,3.7238974431820475,4.83
2023-05-04,1034343469.1022786,22.21964186016809,8762010269.84146,493483012.2385331,1505598119.0,6.490414339652712,395496186.3362329,5.632075254888536,5.08
2023-05-05,1017159140.2430024,21.741800973800856,8571042186.731829,330851121.9196332,1506033487.0,6.492674190430134,394967973.8850952,3.8601037623149073,5.08
2023-05-06,1046250033.3755364,22.81860623219127,8999007584.2166,495492869.2605281,1524975334.0,6.522887886627138,392456000.287338,5.506083472243931,5.08
2023-05-07,1026170549.8752172,21.98670640634124,8661587000.942377,387964991.34185696,1523323304.0,6.514925471250184,392455997.02966744,4.4791444258384345,5.08
2023-05-08,1017117697.8349836,22.002452285817817,8705466133.769728,341580978.5898679,1534721398.0,6.4826103092603224,393578785.1484712,3.9237528851536996,5.08
2023-05-09,989101364.0615964,20.65668464098513,8146997991.830378,647060628.2950592,1528219485.0,6.465873275855824,394114614.7244619,7.9423197224783495,5.08
2023-05-10,993978153.5034206,20.656981167558687,8164794903.556,318980320.96681505,1534640962.0,6.44855478791709,394284497.59596556,3.906776896843913,5.08
2023-05-11,992381698.5022124,20.975704627626367,8287539919.545623,525984506.4658383,1530083840.0,6.464775158003576,392512097.4515939,6.346690472347991,5.08
2023-05-12,980709558.1591244,20.25440267119237,8015037356.982577,428549097.3925601,1539977190.0,6.4516270444375206,392512097.4150678,5.346813474540013,5.08
2023-05-13,988525019.6476356,20.92016230381876,8274505085.732654,397702422.4083055,1541422772.0,6.447631888556268,391981448.9669217,4.8063590303913815,5.08
2023-05-14,992140833.5258024,20.899582667518416,8297710532.113992,252119905.38455608,1541623700.0,6.45378013830136,391203219.924871,3.038427339792052,5.08
2023-05-15,987860858.451318,20.936961536705592,8280978190.929416,211874592.44175723,1533465646.0,6.339586414499094,397828239.0468685,2.5585696225336574,5.08
2023-05-16,1022637018.035745,21.037748291765592,8316882669.84985,339745928.0609949,1526893167.0,6.432792577949701,391655663.5832562,4.085015282139704,5.08
2023-05-17,1017995912.0546722,20.686212717829434,8187913902.158279,338232379.0015512,1520168922.0,6.433239580565357,391097725.53141236,4.1308736638326815,5.08
2023-05-18,1016123175.2419156,21.05820535989317,8341868800.046011,332798485.4910487,1530664176.0,6.368107927016518,392447513.0452923,3.989495561105122,5.08
2023-05-19,1007574295.2404232,20.34519578780548,8061536789.167275,325479692.16594124,1532516466.0,6.382285559181733,391889165.35384035,4.037439767108748,5.08
2023-05-20,1006084221.552318,20.35152684718045,8059779103.665763,159063269.00987265,1542985960.0,6.368776942344436,392551671.8021022,1.9735437778626863,5.08
2023-05-21,1006367147.2033886,20.26968481348177,8022997471.517465,129666227.92747962,1544750641.0,6.368776942344436,392551671.8021022,1.6161818371227112,5.08
2023-05-22,988804443.2361164,19.630800782887565,7783712425.51017,236865558.0071539,1543302983.0,6.3575034513391016,393111980.6107891,3.0430923582281366,5.08
2023-05-23,991868979.158326,19.55876278970925,7749799385.59985,245317080.64974216,1539457828.0,6.363662164855197,392555375.73572785,3.165463626136874,5.08
2023-05-24,1004305555.308681,20.04690938871374,7940043369.313906,293341170.1322027,1537699366.0,6.3606836686901165,392775755.4587673,3.6944529958852113,5.08
2023-05-25,988227465.1326137,19.21432312733281,7619548993.269599,317110913.7217349,1542603255.0,6.360323925254581,392205734.9171909,4.161806873370605,5.08
2023-05-26,998690400.8055816,19.25614469626469,7626215765.408768,231050352.92165512,1542703459.0,6.343708251566412,392769120.8693581,3.0296854957823336,5.08
2023-05-27,1003462460.7219652,19.36699951306376,7676617783.5293455,181186113.21084023,1543963789.0,6.332450508905908,393311462.5757475,2.3602336122502563,5.08
2023-05-28,1038325912.5380856,20.405231600621736,8089935112.023952,209249088.6518294,1544850481.0,6.340593094106538,392745018.54102176,2.5865360568940234,5.08
2023-05-29,1033510329.7913848,20.815122816700484,8259241871.664162,319936574.8104172,1545093561.0,6.328342124130041,393311447.04759765,3.8736796885444993,5.08
2023-05-30,1030604550.190194,20.57365784393182,8162528825.077333,263476675.879753,1544469041.0,6.352259720230012,392155947.49568796,3.2278804954450715,5.08
2023-05-31,1049257803.7155374,21.24838739611184,8420948536.256156,390015607.56853145,1536805883.0,6.352515153155609,392155947.49568796,4.631492591236371,5.08
2023-06-01,1029908995.7766018,20.82042686685682,8253719265.038129,264038937.441645,1540466956.0,6.418861305828376,387110921.0467396,3.199029782368364,5.08
2023-06-02,1012649651.7164797,20.512888560566594,8135209555.988281,229620968.9783873,1536502088.0,6.811425021296093,387110914.21179694,2.82255751862427,5.08
2023-06-03,1021941075.4204866,21.25712616962741,8440560224.313393,262878676.0490332,1530332523.0,6.80587932696565,387262833.88022834,3.114469526463421,5.08
2023-06-04,1019366415.1727328,21.148206267732878,8395562285.774495,159566542.16562247,1529623806.0,6.803649361749795,387262817.24259865,1.9006057811755295,5.08
2023-06-05,1050275144.3723615,21.869750120036684,8705745044.414808,372653389.2570282,1530784510.0,6.805587401022023,387262817.21292114,4.280545632290311,5.08
2023-06-06,1005027513.2940732,20.08249725551101,7993273614.350522,663116037.0576035,1522245221.0,6.807880513647555,387398223.0357763,8.29592566263583,5.08
2023-06-07,1028490719.4576412,20.399316366367188,8102758544.84506,490820421.9838053,1522888305.0,6.802504561969358,387985072.71850723,6.057448451256926,5.08
2023-06-08,990261096.0349836,18.64940911323256,7429398031.748883,412771478.2639247,1529783953.0,6.801502004493887,387469191.72027373,5.555920903685357,5.08
2023-06-09,996360292.5284126,18.91886786249937,7533243369.330318,295929574.27186555,1515876866.0,6.8072812732134516,387542055.5047627,3.9283155974578947,5.08
2023-06-10,985594719.0489708,17.319852048307002,6890419608.144915,511958399.0593869,1520758963.0,6.7763254343241694,388665623.9344855,7.430003224393178,5.08
2023-06-11,932901787.610149,15.712291030595962,6262620811.883113,1409006890.3433423,1519293188.0,6.764667270265812,388675505.34667706,22.49867799228398,5.08
2023-06-12,917482589.0363028,15.552165715300829,6191248338.350977,495437298.97303975,1517481291.0,6.7575814210547485,388675505.3375455,8.00221977697309,5.08
2023-06-13,885379298.8328692,15.219121441698295,6067764743.466437,431328719.29389066,1518495801.0,6.763134928747727,387817742.44413483,7.108527398962374,5.08
2023-06-14,885209363.553005,14.996084137168715,5975770710.188687,403335227.95252687,1516314463.0,6.760327057516391,387817742.1199655,6.749509770594786,5.08
